link,Company expertise,Company performance,Employee characteristics,Global presence,Information sharing,Leading edge technology/innovation,Legacy,Openness,Positive attitude towards customers,Sharing personal information,Work environment,New product,Product benefits,Product features,Product pride,Recommended product usage,Specific product mention,Company interaction with customers,Customer needs,Customer service,Positive customer opinions,Brand,Events,Public relations,Promotion,Sponsorship,Charity/community,Environment,Competition,Partnerships
https://futurice.com/blog/why-debugging-is-all-about-understanding,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/its-not-just-about-making-things-pretty-business-value-of-design-and-measuring-it,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/futurice-goes-back-to-school,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
https://futurice.com/blog/scrum-masters-toolbox-sprint-length,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/ux-in-b2b-systems-part-2-why-should-b2b-companies-care,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False
https://futurice.com/blog/code-school-for-adults,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
https://futurice.com/blog/teaching-lean-to-the-japanese,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True
https://futurice.com/blog/the-t-shirt-test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/best-practices-mobile,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False
https://futurice.com/blog/beer-and-tech-at-futurice-berlin,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/cms-done-right-vol-2,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/cms-done-right-vol-1,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/prototyping-is-always-worth-it,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/id-like-to-have-some-lcd-on-my-pi,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/declarative-apps-with-polymers-two-way-data-binding,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/build-measure-learn,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/a-good-service-designer,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/play-doh-goes-digital,True,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/ten-steps-towards-a-lean-service-development-process,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/a-culture-of-experimentation-is-the-key-to-survival,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/validating-in-app-purchases-in-your-ios-app,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/programmer-proverbs,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
https://futurice.com/blog/better-than-google-use-cases-for-topical-search,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
https://futurice.com/blog/from-t-to-pi-design-skill-expectations-in-change,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/futurice-open-source-program-the-spice-program,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
https://futurice.com/blog/an-example-of-functional-design,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/gen-x-vs-gen-y,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/sponsoring-free-time-open-source-activities,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
https://futurice.com/blog/ladies-im-all-ears,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False
https://futurice.com/blog/reactive-c-number-in-practice,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/reactive-mvc-and-the-virtual-dom,True,False,False,False,False,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/build-environment-like-its-1986,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/npm-registry-in-numbers,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/android-development-has-its-own-swift,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/reservator,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True
https://futurice.com/blog/managing-ux-in-scrum-project,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/on-weddings-and-brainstorming-ideas,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/introducing-children-to-the-joy-of-programming,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
https://futurice.com/blog/android-unit-testing-in-android-studio-and-ci-environments,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/ux-in-b2b-systems-part-1-what-is-it-all-about,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/tech-pick-of-the-week-log-anomaly-detection-tools,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/tech-pick-of-the-week-rx-for-net-and-rxjava-for-android,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/lean-startup-is-a-business-development-framework,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False
https://futurice.com/blog/join-us-in-sharing,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
https://futurice.com/blog/sharing-at-the-futurice-code-camp,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/friendship-without-limits-ux,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
https://futurice.com/blog/photoshop-we-need-to-talk,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/5-steps-to-a-great-application,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/julkishallinnon-tietotekniikka-on-paivitettava-2010-luvulle,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
https://futurice.com/blog/futurice-europes-best-workplace,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
https://futurice.com/blog/you-must-be-somewhere-in-london,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/decision-making-at-futurice,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/designing-and-building-apps-for-four-platforms-in-50-hours,True,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/coding-postures,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
